Object,Time Step,Instance ID,Coordinates,Wireless Delay,Num Users
MonitoredBaseStation_3,109,3,"[500, 0]",5.0,15
MonitoredBaseStation_4,109,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,110,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,110,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,110,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,110,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,111,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,111,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,111,3,"[500, 0]",5.0,16
MonitoredBaseStation_4,111,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,112,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,112,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,112,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,112,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,113,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,113,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,113,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,113,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,114,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,114,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,114,3,"[500, 0]",5.0,16
MonitoredBaseStation_4,114,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,115,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,115,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,115,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,115,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,116,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,116,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,116,3,"[500, 0]",5.0,14
MonitoredBaseStation_4,116,4,"[750, 0]",5.0,16
MonitoredBaseStation_1,117,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,117,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,117,3,"[500, 0]",5.0,15
MonitoredBaseStation_4,117,4,"[750, 0]",5.0,15
MonitoredBaseStation_1,118,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,118,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,118,3,"[500, 0]",5.0,14
MonitoredBaseStation_4,118,4,"[750, 0]",5.0,16
MonitoredBaseStation_1,119,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,119,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,119,3,"[500, 0]",5.0,16
MonitoredBaseStation_4,119,4,"[750, 0]",5.0,15
MonitoredBaseStation_1,120,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,120,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,120,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,120,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,121,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,121,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,121,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,121,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,122,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,122,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,122,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,122,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,123,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,123,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,123,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,123,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,124,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,124,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,124,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,124,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,125,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,125,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,125,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,125,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,126,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,126,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,126,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,126,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,127,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,127,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,127,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,127,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,128,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,128,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,128,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,128,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,129,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,129,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,129,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,129,4,"[750, 0]",5.0,15
MonitoredBaseStation_1,130,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,130,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,130,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,130,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,131,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,131,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,131,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,131,4,"[750, 0]",5.0,15
MonitoredBaseStation_1,132,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,132,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,132,3,"[500, 0]",5.0,16
MonitoredBaseStation_4,132,4,"[750, 0]",5.0,15
MonitoredBaseStation_1,133,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,133,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,133,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,133,4,"[750, 0]",5.0,15
MonitoredBaseStation_1,134,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,134,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,134,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,134,4,"[750, 0]",5.0,15
MonitoredBaseStation_1,135,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,135,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,135,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,135,4,"[750, 0]",5.0,15
MonitoredBaseStation_1,136,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,136,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,136,3,"[500, 0]",5.0,16
MonitoredBaseStation_4,136,4,"[750, 0]",5.0,15
MonitoredBaseStation_1,137,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,137,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,137,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,137,4,"[750, 0]",5.0,15
MonitoredBaseStation_1,138,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,138,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,138,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,138,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,139,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,139,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,139,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,139,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,140,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,140,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,140,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,140,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,141,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,141,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,141,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,141,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,142,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,142,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,142,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,142,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,143,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,143,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,143,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,143,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,144,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,144,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,144,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,144,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,145,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,145,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,145,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,145,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,146,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,146,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,146,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,146,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,147,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,147,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,147,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,147,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,148,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,148,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,148,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,148,4,"[750, 0]",5.0,15
MonitoredBaseStation_1,149,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,149,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,149,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,149,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,150,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,150,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,150,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,150,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,151,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,151,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,151,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,151,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,152,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,152,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,152,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,152,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,153,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,153,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,153,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,153,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,154,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,154,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,154,3,"[500, 0]",5.0,16
MonitoredBaseStation_4,154,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,155,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,155,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,155,3,"[500, 0]",5.0,15
MonitoredBaseStation_4,155,4,"[750, 0]",5.0,15
MonitoredBaseStation_1,156,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,156,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,156,3,"[500, 0]",5.0,16
MonitoredBaseStation_4,156,4,"[750, 0]",5.0,15
MonitoredBaseStation_1,157,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,157,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,157,3,"[500, 0]",5.0,16
MonitoredBaseStation_4,157,4,"[750, 0]",5.0,15
MonitoredBaseStation_1,158,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,158,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,158,3,"[500, 0]",5.0,16
MonitoredBaseStation_4,158,4,"[750, 0]",5.0,15
MonitoredBaseStation_1,159,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,159,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,159,3,"[500, 0]",5.0,16
MonitoredBaseStation_4,159,4,"[750, 0]",5.0,15
MonitoredBaseStation_1,160,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,160,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,160,3,"[500, 0]",5.0,16
MonitoredBaseStation_4,160,4,"[750, 0]",5.0,15
MonitoredBaseStation_1,161,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,161,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,161,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,161,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,162,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,162,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,162,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,162,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,163,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,163,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,163,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,163,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,164,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,164,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,164,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,164,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,165,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,165,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,165,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,165,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,166,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,166,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,166,3,"[500, 0]",5.0,16
MonitoredBaseStation_4,166,4,"[750, 0]",5.0,15
MonitoredBaseStation_1,167,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,167,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,167,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,167,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,168,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,168,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,168,3,"[500, 0]",5.0,16
MonitoredBaseStation_4,168,4,"[750, 0]",5.0,15
MonitoredBaseStation_1,169,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,169,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,169,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,169,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,170,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,170,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,170,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,170,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,171,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,171,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,171,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,171,4,"[750, 0]",5.0,12
MonitoredBaseStation_1,172,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,172,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,172,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,172,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,173,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,173,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,173,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,173,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,174,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,174,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,174,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,174,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,175,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,175,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,175,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,175,4,"[750, 0]",5.0,12
MonitoredBaseStation_1,176,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,176,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,176,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,176,4,"[750, 0]",5.0,12
MonitoredBaseStation_1,177,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,177,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,177,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,177,4,"[750, 0]",5.0,12
MonitoredBaseStation_1,178,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,178,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,178,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,178,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,179,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,179,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,179,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,179,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,180,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,180,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,180,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,180,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,181,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,181,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,181,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,181,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,182,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,182,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,182,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,182,4,"[750, 0]",5.0,12
MonitoredBaseStation_1,183,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,183,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,183,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,183,4,"[750, 0]",5.0,12
MonitoredBaseStation_1,184,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,184,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,184,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,184,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,185,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,185,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,185,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,185,4,"[750, 0]",5.0,12
MonitoredBaseStation_1,186,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,186,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,186,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,186,4,"[750, 0]",5.0,12
MonitoredBaseStation_1,187,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,187,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,187,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,187,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,188,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,188,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,188,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,188,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,189,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,189,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,189,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,189,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,190,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,190,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,190,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,190,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,191,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,191,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,191,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,191,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,192,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,192,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,192,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,192,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,193,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,193,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,193,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,193,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,194,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,194,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,194,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,194,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,195,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,195,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,195,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,195,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,196,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,196,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,196,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,196,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,197,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,197,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,197,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,197,4,"[750, 0]",5.0,14
MonitoredBaseStation_1,198,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,198,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,198,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,198,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,199,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,199,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,199,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,199,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,200,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,200,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,200,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,200,4,"[750, 0]",5.0,12
MonitoredBaseStation_1,201,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,201,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,201,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,201,4,"[750, 0]",5.0,12
MonitoredBaseStation_1,202,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,202,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,202,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,202,4,"[750, 0]",5.0,12
MonitoredBaseStation_1,203,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,203,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,203,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,203,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,204,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,204,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,204,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,204,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,205,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,205,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,205,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,205,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,206,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,206,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,206,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,206,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,207,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,207,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,207,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,207,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,208,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,208,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,208,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,208,4,"[750, 0]",5.0,12
MonitoredBaseStation_1,209,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,209,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,209,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,209,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,210,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,210,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,210,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,210,4,"[750, 0]",5.0,12
MonitoredBaseStation_1,211,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,211,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,211,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,211,4,"[750, 0]",5.0,12
MonitoredBaseStation_1,212,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,212,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,212,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,212,4,"[750, 0]",5.0,12
MonitoredBaseStation_1,213,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,213,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,213,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,213,4,"[750, 0]",5.0,12
MonitoredBaseStation_1,214,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,214,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,214,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,214,4,"[750, 0]",5.0,12
MonitoredBaseStation_1,215,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,215,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,215,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,215,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,216,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,216,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,216,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,216,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,217,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,217,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,217,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,217,4,"[750, 0]",5.0,12
MonitoredBaseStation_1,218,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,218,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,218,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,218,4,"[750, 0]",5.0,13
MonitoredBaseStation_1,219,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,219,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,219,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,219,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,220,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,220,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,220,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,220,4,"[750, 0]",5.0,12
MonitoredBaseStation_1,221,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,221,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,221,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,221,4,"[750, 0]",5.0,12
